#Subpopulation order/codes: AND=0	AUR=1	CAN=2	GAL=3	HOR=4	KAR=5	MAC=6	MEL=7	MOS=8	MOS-S=9	NIL=10	NIL-E=11	ZIL=12
#chm	spos	epos	sgpos	egpos	n snps	Col340.0	Col340.1	Col341.0	Col341.1	Col342.0	Col342.1	Col343.0	Col343.1	Col345.0	Col345.1	Col346.0	Col346.1	Col348.0	Col348.1	Col349.0	Col349.1	Col350.0	Col350.1	Col351.0	Col351.1	Col352.0	Col352.1	Col353.0	Col353.1	Col354.0	Col354.1	Col355.0	Col355.1	Col356.0	Col356.1	Col357.0	Col357.1	Col358.0	Col358.1	Mor162.0	Mor162.1	Mor163.0	Mor163.1	Mor164.0	Mor164.1	Mor165.0	Mor165.1	Mor167.0	Mor167.1	Mor169.0	Mor169.1	Mor170.0	Mor170.1	Mor171.0	Mor171.1	Mor172.0	Mor172.1	Mor283.0	Mor283.1	Mor284.0	Mor284.1	Mor285.0	Mor285.1	Mor286.0	Mor286.1	Mor287.0	Mor287.1	Mor288.0	Mor288.1	Mor289.0	Mor289.1	Mor290.0	Mor290.1	Mor292.0	Mor292.1	Ver301.0	Ver301.1	Ver302.0	Ver302.1	Ver303.0	Ver303.1	Ver305.0	Ver305.1	Ver306.0	Ver306.1	Ver310.0	Ver310.1	Ver312.0	Ver312.1	Ver313.0	Ver313.1	Ver315.0	Ver315.1	Ver316.0	Ver316.1	Ver317.0	Ver317.1	Ver318.0	Ver318.1	Ver319.0	Ver319.1	Ver320.0	Ver320.1	Ver321.0	Ver321.1	Ver322.0	Ver322.1	Ver323.0	Ver323.1	Ver324.0	Ver324.1	025Dam.0	025Dam.1	025Sire.0	025Sire.1	027Dam.0	027Dam.1	027Sire.0	027Sire.1	031Dam.0	031Dam.1	031Sire.0	031Sire.1	033Dam.0	033Dam.1	037Dam.0	037Dam.1	037Sire.0	037Sire.1	040Dam.0	040Dam.1	040Sire.0	040Sire.1	044Dam.0	044Dam.1	044Sire.0	044Sire.1	048Sire.0	048Sire.1	050Dam.0	050Dam.1	050Sire.0	050Sire.1	051Dam.0	051Dam.1	051Sire.0	051Sire.1	052Dam.0	052Dam.1	052Sire.0	052Sire.1	053Dam.0	053Dam.1	053Sire.0	053Sire.1	055Sire.0	055Sire.1	056Dam.0	056Dam.1	056Sire.0	056Sire.1	058Dam.0	058Dam.1	058Sire.0	058Sire.1	059Dam.0	059Dam.1	080Sire.0	080Sire.1	087Dam.0	087Dam.1	087Sire.0	087Sire.1	092Sire.0	092Sire.1	097Dam.0	097Dam.1	097Sire.0	097Sire.1	099Dam.0	099Dam.1	099Sire.0	099Sire.1	09Dam.0	09Dam.1	09Sire.0	09Sire.1	101Dam.0	101Dam.1	101Sire.0	101Sire.1	105Dam.0	105Dam.1	105Sire.0	105Sire.1	12Dam.0	12Dam.1	12Sire.0	12Sire.1	13Dam.0	13Dam.1	13Sire.0	13Sire.1	15Dam.0	15Dam.1	15Sire.0	15Sire.1	23Dam.0	23Dam.1	23Sire.0	23Sire.1	Myy001.0	Myy001.1	Myy006.0	Myy006.1	Myy007.0	Myy007.1	Myy009.0	Myy009.1	Myy010.0	Myy010.1	Myy011.0	Myy011.1	Myy012.0	Myy012.1	Myy013.0	Myy013.1	Myy014.0	Myy014.1	Myy015.0	Myy015.1	Myy016.0	Myy016.1	Myy017.0	Myy017.1	Myy018.0	Myy018.1	Myy019.0	Myy019.1	Myy020.0	Myy020.1	Myy022.0	Myy022.1	Myy023.0	Myy023.1	Myy024.0	Myy024.1
NC_031976.2	34637666	34756143	88.19	88.49	5	4	11	7	11	4	5	11	11	2	12	4	4	4	11	2	2	2	11	10	4	11	11	11	2	11	11	5	4	11	7	11	10	11	11	7	2	4	11	2	4	3	4	11	4	11	11	11	10	11	10	11	4	3	5	7	11	4	1	11	12	7	5	4	11	10	11	6	11	4	2	7	5	4	7	11	7	4	1	11	11	5	4	11	4	11	4	6	7	11	4	11	11	11	4	5	2	5	10	11	4	11	5	6	4	11	7	7	10	2	4	11	12	5	11	11	5	11	11	11	2	4	5	11	4	11	11	5	11	11	4	7	7	11	2	5	11	12	4	4	4	2	4	7	2	2	11	4	2	4	1	2	2	5	2	5	4	10	6	10	4	11	11	10	4	5	10	11	4	11	5	12	11	11	2	4	11	5	2	11	2	2	2	2	4	2	4	1	11	11	2	5	3	4	12	12	11	5	11	11	2	4	11	10	11	6	7	10	11	7	4	5	7	4	5	5	11	11	0	2	11	11	11	4	11	2	11	7	4	5	7	6	11	11	7	11	11	2	11	10	0	5	4
NC_031976.2	34756143	35145396	88.49	89.49	25	4	11	4	11	4	5	11	11	2	12	4	4	4	11	2	2	2	11	10	4	11	11	11	2	11	11	5	4	11	7	11	10	11	11	4	2	4	11	2	4	3	4	11	4	11	11	11	10	11	10	11	4	3	5	7	11	4	1	11	12	7	5	4	11	10	11	6	11	4	4	7	5	4	7	11	7	4	1	11	11	5	4	11	4	11	4	6	7	11	4	11	11	11	4	5	2	5	10	11	4	11	5	6	4	11	7	4	10	2	4	11	12	5	11	11	5	11	11	11	2	4	5	11	4	11	11	5	11	11	4	4	7	11	2	5	11	12	4	4	4	2	4	7	2	2	11	4	2	4	1	2	2	5	2	5	4	10	6	10	4	11	11	10	4	5	10	11	4	11	5	12	11	11	2	4	11	5	2	11	2	2	2	2	4	2	4	1	11	11	2	5	3	4	12	12	11	5	11	11	2	4	11	10	11	6	7	10	11	7	4	5	7	4	5	5	11	11	0	2	11	11	11	4	11	2	11	7	4	5	7	6	11	11	7	11	11	2	11	10	0	5	4
NC_031976.2	35145396	35954134	89.49	91.57	15	4	11	4	11	4	5	6	11	2	5	4	4	4	11	2	5	2	11	10	4	11	11	11	2	11	11	5	4	11	5	11	10	11	11	4	2	4	11	2	4	10	4	11	4	11	11	11	10	11	10	11	4	10	6	7	11	4	10	11	6	7	2	4	11	10	11	6	11	4	4	7	11	4	0	11	4	4	11	11	11	5	4	11	4	1	4	6	7	11	4	11	6	10	4	5	2	5	10	11	4	11	5	6	4	11	1	4	10	2	4	11	6	5	11	11	6	11	11	11	2	4	2	11	4	11	11	11	11	11	4	4	5	11	2	5	11	1	4	4	4	2	4	5	2	2	11	4	2	4	10	2	2	5	2	5	4	10	6	10	4	11	11	10	4	5	10	11	4	11	5	10	11	0	2	4	6	5	2	11	2	5	2	2	4	2	4	1	11	11	2	5	10	4	2	6	11	5	11	11	2	4	11	10	11	6	11	10	11	0	4	5	7	4	5	5	11	11	0	2	11	11	11	4	11	2	11	7	4	5	2	6	11	11	0	11	11	2	1	10	0	11	4
NC_031976.2	35954134	36045345	91.57	91.80	25	4	11	4	11	4	5	6	11	2	5	4	4	4	11	2	5	2	11	10	4	11	11	11	2	11	11	5	4	11	5	11	10	11	11	4	2	4	11	2	4	10	4	11	4	11	11	11	10	11	10	11	4	10	6	7	11	4	10	11	6	7	2	4	11	10	11	6	11	4	4	7	11	4	0	11	4	4	11	11	11	8	10	11	4	1	4	6	7	11	4	11	6	10	4	5	2	5	10	11	4	11	5	6	4	11	1	4	10	2	4	11	6	5	11	11	6	11	11	11	2	4	2	11	4	11	11	11	11	11	4	4	5	11	2	5	11	1	4	4	4	2	4	5	2	2	11	4	2	4	10	2	2	5	2	5	4	10	6	10	4	11	11	10	4	5	10	11	4	11	5	10	11	0	2	4	6	5	2	11	2	5	2	2	4	2	4	1	11	11	2	5	10	4	2	6	11	5	11	11	2	4	11	10	11	6	11	10	11	0	4	5	7	4	5	5	11	11	0	2	11	11	11	4	11	2	11	7	4	5	2	6	11	11	0	11	11	2	1	10	0	11	4
NC_031976.2	36045345	36175489	91.80	92.13	5	4	11	4	11	4	5	6	11	2	5	4	10	4	11	2	5	2	11	10	11	11	11	11	2	11	11	5	4	11	5	11	10	11	11	4	2	10	11	2	4	10	4	11	4	11	11	11	10	11	10	11	11	10	6	7	11	4	10	11	6	7	2	4	11	10	11	6	11	11	4	7	11	4	0	11	4	4	11	11	11	8	10	11	4	1	4	6	7	11	11	11	6	10	4	5	2	5	10	11	11	11	5	6	4	11	1	4	10	2	4	11	6	5	11	11	6	11	11	11	2	4	2	11	4	11	11	11	11	11	4	4	5	11	2	5	11	1	4	4	4	2	4	5	2	2	11	4	2	4	10	2	2	5	2	5	4	10	6	10	4	11	11	10	11	5	10	11	4	11	5	10	11	0	2	10	6	5	2	11	2	5	2	2	4	2	4	1	11	11	2	5	10	4	2	6	11	5	11	11	2	4	11	10	11	6	11	10	11	0	4	5	7	4	5	5	11	11	0	2	11	11	11	4	11	2	11	7	4	5	2	6	11	11	0	11	11	2	1	10	0	11	4
NC_031976.2	36175489	36438271	92.13	92.81	10	4	11	10	11	10	5	6	11	2	5	1	10	4	11	2	1	2	11	10	11	11	11	11	2	11	11	5	11	11	5	11	10	11	11	4	2	10	11	2	11	10	4	11	11	11	11	11	10	11	10	11	11	10	6	7	11	4	10	11	6	7	2	4	11	10	11	6	11	11	4	7	11	4	0	11	4	1	11	11	11	8	10	11	10	1	11	6	7	11	11	11	6	10	11	5	2	5	10	11	11	11	5	6	11	11	1	4	10	2	10	11	6	5	11	11	11	11	11	11	2	10	2	11	4	11	11	11	11	11	4	4	5	11	2	5	11	1	4	10	11	2	4	5	2	2	11	11	2	11	10	2	2	5	2	10	4	10	1	10	1	11	11	10	11	11	10	11	4	11	5	10	11	0	2	10	6	1	2	11	2	1	2	2	4	2	11	1	11	11	2	5	10	4	2	6	11	11	11	11	2	4	11	10	11	6	11	10	11	0	4	5	7	11	10	5	11	11	0	2	11	11	11	4	11	2	11	10	1	10	2	1	11	11	0	11	11	2	1	10	0	11	4
NC_031976.2	36438271	36894823	92.81	93.98	15	10	11	10	11	10	10	1	11	11	10	1	10	1	11	1	1	1	11	10	11	11	11	11	10	11	11	10	11	11	11	11	10	11	11	1	2	10	11	2	11	10	1	11	11	11	11	11	10	11	10	11	11	10	3	10	11	1	10	11	1	10	2	1	11	10	11	1	11	11	1	1	11	10	1	11	1	1	11	11	11	8	10	11	10	10	11	1	10	11	11	11	1	10	11	10	2	10	10	11	11	11	1	1	11	11	1	1	10	1	10	11	6	10	11	11	11	11	11	10	1	10	2	11	10	11	11	11	11	11	1	1	1	11	2	10	11	1	1	10	11	10	1	10	1	2	11	11	2	11	10	2	11	1	10	10	1	10	1	10	1	11	11	10	11	11	10	11	1	11	10	10	11	1	2	10	1	1	2	11	2	1	2	2	1	2	11	1	11	11	2	1	10	1	2	1	11	11	11	11	1	1	11	10	11	10	11	10	11	1	10	11	11	11	10	5	11	11	1	2	11	11	11	1	11	1	11	10	1	10	2	1	11	11	1	11	11	1	1	10	11	11	11
NC_031976.2	36894823	37546888	93.98	95.65	25	10	11	10	11	10	10	1	11	11	10	1	10	1	11	1	1	1	11	10	11	11	11	11	10	11	11	10	11	11	11	11	10	11	11	1	2	10	11	2	11	10	1	11	11	11	11	11	10	11	10	11	11	10	3	10	11	1	10	11	1	10	2	1	11	10	11	1	11	11	1	1	11	10	1	11	1	1	11	11	11	11	10	11	10	10	11	1	10	11	11	11	1	10	11	10	2	10	10	11	11	11	1	1	11	11	1	1	10	1	10	11	6	10	11	11	11	11	11	10	1	10	2	11	10	11	11	11	11	11	1	1	1	11	2	10	11	1	1	10	11	10	1	10	1	2	11	11	2	11	10	2	11	1	10	10	1	10	1	10	1	11	11	10	11	11	10	11	1	11	10	10	11	1	2	10	1	1	2	11	2	1	2	2	1	2	11	1	11	11	2	1	10	1	2	1	11	11	11	11	1	1	11	10	11	10	11	10	11	1	10	11	11	11	10	5	11	11	1	2	11	11	11	1	11	1	11	10	1	10	2	1	11	11	1	11	11	1	1	10	11	11	11
NC_031976.2	37546888	38064623	95.65	96.98	10	10	11	10	11	10	10	1	11	11	10	1	10	1	11	1	1	1	11	10	11	11	11	11	10	11	11	10	11	11	11	11	10	11	11	1	1	10	11	2	11	10	1	11	11	11	11	11	10	11	10	11	11	10	3	10	11	1	10	11	1	10	2	1	11	10	11	1	11	11	1	1	11	10	1	11	1	1	11	11	11	11	10	11	10	10	11	1	10	11	11	11	1	10	11	10	11	10	10	11	11	11	1	11	1	11	1	5	10	10	10	11	1	10	11	11	11	11	11	10	1	10	2	11	10	11	11	11	11	11	1	1	1	11	2	10	11	1	1	10	11	10	1	10	1	1	11	11	1	11	10	1	11	1	10	10	1	10	1	10	1	11	11	10	11	11	10	11	1	11	10	10	11	1	2	10	1	1	1	11	1	1	10	2	1	10	11	1	11	1	5	1	10	1	10	1	11	11	11	11	1	1	11	10	5	10	11	10	11	1	10	11	11	11	10	5	11	11	1	2	11	11	11	1	11	1	11	10	1	5	2	1	11	11	1	11	5	1	1	10	11	11	11
NC_031976.2	38064623	39243835	96.98	100.00	61	10	11	10	11	10	10	1	11	11	10	1	10	1	11	1	1	1	11	10	11	11	11	11	10	11	11	10	11	11	11	11	10	11	11	1	1	10	11	2	11	10	1	11	11	11	11	11	10	11	10	11	11	10	11	10	11	1	10	11	1	10	2	1	11	10	11	1	11	11	1	1	11	10	1	11	1	1	11	11	11	11	10	11	10	10	11	1	10	11	11	11	1	10	11	10	11	10	10	11	11	11	1	11	1	11	1	5	10	10	10	11	1	10	11	11	11	11	11	10	1	10	2	11	10	11	11	11	11	11	1	1	1	11	2	10	11	1	1	10	11	10	1	10	1	1	11	11	1	11	10	1	11	1	10	10	1	10	1	10	1	11	11	10	11	11	10	11	1	11	10	10	11	1	2	10	1	1	1	11	1	1	10	2	1	10	11	1	11	1	5	1	10	1	10	1	11	11	11	11	1	1	11	10	5	10	11	10	11	1	10	11	11	11	10	11	11	11	1	2	11	11	11	1	11	1	11	10	1	5	2	1	11	11	1	11	5	1	1	10	11	11	11
NC_031977.2	245422	2208166	0.00	5.15	42	10	3	12	3	12	10	5	11	10	3	10	4	10	4	10	11	10	12	4	11	10	10	10	10	3	10	12	1	10	3	3	4	3	3	3	12	12	10	10	10	11	10	4	10	10	11	10	11	10	10	10	12	12	3	10	3	10	10	11	10	10	11	3	10	11	10	10	10	10	10	3	10	10	10	11	12	10	10	4	12	11	3	11	10	10	4	11	3	10	4	3	12	10	12	10	11	11	10	10	10	10	11	1	11	10	10	11	11	3	12	3	10	10	11	10	3	10	3	10	10	12	10	3	3	11	11	12	3	10	3	10	10	11	3	11	10	11	3	3	10	11	10	10	3	10	10	11	10	10	10	3	4	3	3	4	3	3	12	3	3	10	3	10	12	11	10	10	3	10	10	12	4	10	11	4	11	11	10	10	10	11	10	11	12	12	11	10	11	11	10	6	3	3	4	11	12	3	10	3	10	11	3	10	10	4	11	3	1	12	11	11	10	4	10	12	10	10	3	10	10	4	1	10	10	12	10	10	3	11	10	3	10	1	10	10	3	10	10	11	12	10	3
NC_031977.2	2208166	2448954	5.15	5.78	10	10	3	12	3	12	10	5	11	10	3	10	4	10	4	10	11	10	12	4	11	10	10	10	10	3	10	12	1	10	3	3	4	3	3	3	12	12	10	10	10	11	10	4	10	10	11	10	11	10	10	10	12	12	3	10	3	10	10	11	10	10	11	3	10	11	10	10	10	10	10	3	10	10	10	11	12	10	10	4	12	11	3	11	10	10	4	11	3	10	4	3	12	10	12	10	11	11	10	10	10	10	11	1	11	10	10	11	11	3	12	3	10	10	11	10	3	10	3	10	10	12	10	3	3	11	11	12	3	10	3	10	10	11	3	11	10	11	3	3	10	11	10	10	3	10	10	11	10	10	10	3	4	3	3	4	3	3	12	3	3	10	3	10	12	11	10	10	3	10	10	12	4	10	11	4	11	11	10	10	10	11	10	11	12	12	11	10	11	11	10	6	3	3	4	11	12	3	10	3	10	11	10	10	10	4	11	3	1	12	11	11	10	4	10	12	10	10	3	10	10	4	1	10	10	12	10	10	3	11	10	3	10	1	10	10	3	10	10	11	12	10	3
NC_031977.2	2448954	3143166	5.78	7.60	15	10	3	1	1	1	10	5	11	10	3	10	4	10	11	10	11	10	1	1	11	10	10	10	10	3	10	1	1	10	3	3	1	1	3	3	1	6	10	10	10	11	10	11	10	10	11	10	11	10	10	10	1	11	3	10	3	10	10	11	10	10	11	3	10	11	10	10	10	10	10	3	10	10	10	11	1	10	10	11	11	11	3	11	10	10	4	11	3	10	4	3	1	10	11	10	11	11	10	10	10	10	11	1	11	10	10	11	11	3	1	3	10	10	11	10	3	10	3	10	10	11	10	3	10	11	11	1	10	10	3	10	10	11	3	11	10	11	3	3	10	11	10	10	3	10	10	11	10	10	10	3	11	3	10	11	11	3	12	10	1	10	3	10	11	11	10	10	3	10	10	12	10	10	11	10	11	11	10	10	10	11	10	11	1	1	11	10	11	11	10	6	3	3	10	11	11	3	10	3	10	11	10	10	10	4	11	3	1	1	11	11	10	10	10	11	10	10	3	10	10	1	1	10	10	6	10	10	3	11	10	3	10	1	10	10	3	10	10	11	12	10	3
NC_031977.2	3143166	3510003	7.60	8.57	15	10	3	1	1	1	10	5	11	10	3	10	1	10	11	10	11	10	1	1	11	10	10	10	10	1	10	1	1	10	3	3	1	1	3	3	1	6	10	10	10	11	10	11	10	10	11	10	11	10	10	10	1	11	3	10	3	10	10	11	10	10	11	3	10	11	10	10	10	10	10	1	10	10	10	11	1	10	10	11	11	11	3	11	10	10	11	11	3	10	10	3	1	10	11	10	11	11	10	10	10	10	11	1	11	10	10	11	11	3	1	3	10	10	11	10	3	10	3	10	10	11	10	3	10	11	11	1	10	10	3	10	10	11	3	11	10	11	3	3	10	11	10	10	3	10	10	11	10	10	10	3	11	3	10	11	11	3	12	10	1	10	3	10	11	11	10	10	3	10	10	12	10	10	11	10	11	11	10	10	10	11	10	11	1	1	11	10	11	11	10	6	3	3	10	11	11	3	10	3	10	11	10	10	10	4	11	3	1	1	11	11	10	10	10	11	10	10	3	10	10	1	1	10	10	6	10	10	3	11	10	3	10	1	10	10	3	10	10	11	12	10	3
NC_031977.2	3510003	4096462	8.57	10.10	20	10	3	1	1	1	10	5	11	10	3	10	1	10	11	10	11	10	1	1	11	10	10	10	10	1	10	1	1	10	3	1	1	1	3	3	1	6	10	10	10	11	10	11	10	10	11	10	11	10	10	10	1	11	3	10	3	10	10	11	10	10	11	3	10	11	10	10	10	10	10	1	10	10	10	11	1	10	10	11	11	11	3	11	10	10	11	11	3	10	10	3	1	10	11	10	11	11	10	10	10	10	11	1	11	10	10	11	11	3	1	3	10	10	11	10	3	10	3	10	10	11	10	3	10	11	11	1	10	10	3	10	10	11	3	11	10	11	3	3	10	11	10	10	3	10	10	11	10	10	10	3	11	3	10	11	11	3	12	10	1	10	3	10	11	11	10	10	3	10	10	12	10	10	11	10	11	11	10	10	10	11	10	11	1	1	11	10	11	11	10	6	3	3	10	11	11	3	10	3	10	11	10	10	10	4	11	3	1	1	11	11	10	10	10	11	10	10	3	10	10	1	1	10	10	6	10	10	3	11	10	3	10	1	10	10	3	10	10	11	12	10	3
NC_031977.2	4096462	6097811	10.10	15.36	50	10	3	1	1	1	1	1	11	10	1	10	1	10	11	10	11	1	1	1	11	10	11	10	1	1	11	1	1	1	3	1	1	1	1	1	11	1	10	11	10	11	10	11	10	10	11	10	11	10	11	10	1	11	3	10	3	10	3	11	10	10	11	11	10	11	10	10	10	1	10	1	10	10	10	11	1	10	10	11	11	11	3	11	1	10	11	11	10	10	10	1	1	1	11	10	11	11	10	10	10	10	11	1	11	10	10	11	11	3	1	1	10	10	11	10	3	10	1	1	10	11	10	11	10	11	11	1	10	10	3	10	10	11	11	11	10	11	3	11	10	11	10	10	3	10	10	11	10	10	11	3	11	3	10	11	11	3	10	10	1	10	3	10	11	11	10	10	11	10	10	3	10	10	11	10	11	11	10	3	10	11	10	11	1	1	11	10	11	11	10	6	3	11	10	11	11	3	10	3	10	11	10	10	10	10	11	12	1	1	11	11	10	10	10	11	10	10	3	11	10	1	1	10	10	7	10	10	3	11	10	1	10	1	11	10	3	11	10	11	12	10	11
NC_031977.2	6097811	6402148	15.36	16.16	10	10	3	1	1	1	1	1	11	10	1	10	1	10	11	10	11	1	1	1	11	10	11	10	1	1	11	1	1	1	11	1	1	1	1	1	11	1	10	11	10	11	10	11	10	10	11	10	11	10	11	10	1	11	3	10	3	10	3	11	10	10	11	11	10	11	10	10	10	1	10	1	10	10	10	11	1	10	10	11	11	11	3	11	1	10	11	11	10	10	10	1	1	1	11	10	11	11	10	10	10	10	11	1	11	10	10	11	11	3	1	1	10	10	11	10	3	10	1	1	10	11	10	11	10	11	11	1	10	10	3	10	10	11	11	11	10	11	1	11	10	11	10	10	1	10	10	11	10	10	11	3	11	3	10	1	11	3	10	10	1	10	3	10	11	11	10	10	11	10	10	3	10	10	11	10	11	11	10	3	10	11	10	11	1	1	11	10	11	11	10	6	3	11	10	11	11	3	10	3	10	11	10	10	10	10	11	12	1	1	11	11	10	10	10	11	10	10	3	11	10	1	1	10	10	7	10	10	3	11	10	1	10	1	11	10	3	11	10	11	12	10	11
NC_031977.2	6402148	6907138	16.16	17.48	5	10	3	1	1	1	1	1	11	10	1	10	1	10	11	10	11	1	1	1	11	10	11	10	1	1	11	1	1	1	11	1	1	1	1	1	11	1	10	11	10	3	10	11	10	10	11	10	11	10	11	10	1	11	3	10	3	10	3	11	10	10	11	11	10	11	10	10	10	1	10	1	10	10	10	11	1	10	10	11	11	11	3	11	1	10	11	11	10	10	10	1	1	1	11	10	11	11	10	10	10	10	11	1	11	10	10	11	11	3	1	1	10	10	11	10	3	10	1	1	10	11	10	11	10	11	11	1	10	10	3	10	10	11	11	11	10	11	1	11	10	11	10	10	1	10	10	11	10	10	11	3	11	3	10	1	11	3	10	10	1	10	3	10	11	11	10	10	11	10	10	3	10	10	11	10	11	11	10	3	10	11	10	11	1	1	11	10	11	11	10	6	3	11	10	11	11	3	10	3	10	11	10	10	10	10	11	12	1	1	11	11	10	10	10	11	10	10	3	11	10	1	1	10	10	7	10	10	3	11	10	1	10	1	11	10	3	11	10	11	12	10	11
NC_031977.2	6907138	8783168	17.48	22.40	25	10	3	1	11	3	1	1	11	10	1	10	1	10	11	10	11	1	10	1	11	10	11	10	1	1	11	11	1	1	11	11	1	1	1	1	11	1	11	11	10	3	10	11	10	10	11	10	11	10	11	10	1	11	3	10	3	10	3	11	10	10	11	11	10	8	10	10	10	1	10	1	10	10	10	11	1	10	10	11	11	11	3	11	1	10	11	11	10	10	10	1	1	1	11	10	11	11	10	10	10	10	11	1	11	10	10	11	11	3	1	1	10	10	11	10	3	10	1	1	10	11	10	11	10	11	11	1	10	10	3	10	10	11	11	11	10	11	1	11	10	11	10	10	1	10	10	11	10	10	11	3	11	3	10	1	11	3	10	10	1	10	3	10	11	11	10	10	11	10	10	3	10	10	11	10	11	11	10	3	10	11	10	11	1	1	11	10	11	11	10	6	3	11	10	11	11	3	10	3	10	11	10	10	10	10	11	12	1	1	11	11	10	10	10	11	10	10	3	11	10	1	1	10	10	7	10	10	3	11	10	1	10	1	11	10	3	11	10	11	12	10	11
NC_031977.2	8783168	10638045	22.40	27.27	25	10	3	10	11	3	10	3	11	10	10	10	4	10	11	10	11	12	10	10	11	10	11	10	11	10	11	11	10	3	10	11	10	10	10	10	11	10	11	10	10	3	10	11	10	10	11	10	12	10	11	10	4	11	3	10	3	10	3	11	10	10	11	11	10	8	10	10	10	10	10	11	10	10	10	11	10	10	10	11	11	4	3	10	10	10	11	11	10	10	10	3	10	10	11	10	11	11	10	10	10	10	11	10	11	10	10	10	11	10	10	11	10	10	11	10	3	10	10	10	10	11	10	11	10	10	11	1	10	10	10	10	10	10	11	10	10	11	12	11	10	11	10	10	11	10	10	11	10	10	11	3	11	10	10	3	11	3	10	10	4	10	3	10	11	10	10	10	11	10	10	3	12	10	11	10	11	12	10	3	10	11	10	11	10	10	11	10	10	11	10	6	10	10	10	11	10	3	10	3	10	11	10	10	10	10	11	12	10	10	11	11	10	10	10	11	10	10	3	11	10	1	10	10	10	7	10	10	3	11	12	10	10	1	11	10	3	11	10	10	12	10	11
NC_031977.2	10638045	11576406	27.27	29.73	25	10	3	10	11	3	10	3	11	10	10	10	4	10	11	10	11	12	10	10	11	10	11	10	11	10	11	11	10	3	10	11	10	10	10	10	11	10	11	10	10	3	10	11	10	10	11	10	12	10	11	10	4	11	3	10	3	10	3	11	10	10	11	11	10	8	10	10	10	10	10	11	10	10	10	11	10	10	10	11	11	4	3	10	10	10	11	11	10	10	10	3	10	10	11	10	11	11	10	10	10	10	11	10	11	10	10	10	11	10	10	11	10	10	11	10	3	10	10	10	10	11	10	11	10	10	11	1	10	4	10	10	10	10	11	10	10	11	12	11	10	11	10	10	11	10	10	11	10	10	11	3	11	10	10	3	11	3	10	10	4	10	3	10	11	10	10	10	11	10	10	3	12	10	11	10	11	12	10	3	10	11	10	11	10	10	11	10	10	11	10	3	10	10	10	11	10	3	10	3	10	11	10	10	10	10	3	12	10	10	11	11	10	10	10	11	10	10	3	11	10	1	10	10	10	7	10	10	3	11	12	10	10	1	11	10	3	11	10	10	12	10	11
NC_031977.2	11576406	12560685	29.73	32.32	15	10	3	10	11	3	10	3	11	10	10	10	4	10	11	10	11	12	10	10	11	10	11	10	11	10	11	11	10	3	10	11	10	10	10	10	11	10	11	10	10	3	10	11	10	10	11	10	12	10	11	10	4	11	3	10	3	10	3	11	10	10	11	11	10	8	10	10	10	10	10	11	10	10	10	11	10	10	10	11	11	4	3	10	10	10	11	11	10	10	10	3	10	10	11	10	11	11	10	10	10	10	11	10	11	10	10	10	11	10	10	11	10	10	12	10	3	10	10	10	10	11	10	11	10	10	11	1	10	4	10	10	10	10	11	10	10	11	12	11	10	11	10	10	11	10	10	11	10	10	11	3	11	10	10	3	11	3	10	10	3	10	3	10	11	10	10	10	11	10	10	3	12	10	11	10	11	12	10	3	10	11	10	11	10	10	11	10	10	11	10	3	10	10	10	11	10	3	10	3	10	11	10	10	10	10	3	12	10	10	11	11	10	10	10	11	10	10	3	11	10	1	10	10	10	7	10	10	3	11	12	10	10	1	11	10	3	11	10	10	12	10	11
NC_031977.2	12560685	13548293	32.32	34.91	25	10	3	10	11	3	10	3	11	10	10	10	4	10	11	10	11	12	10	10	11	12	11	10	11	10	11	11	10	3	10	11	10	10	10	10	11	10	11	10	10	3	10	11	10	10	11	10	12	10	11	10	4	12	3	10	3	10	3	11	10	10	11	11	10	8	10	10	10	10	10	11	10	10	10	11	10	10	10	11	11	4	3	10	10	10	11	11	10	10	10	3	10	10	11	10	11	11	10	10	10	10	11	10	11	10	12	10	11	10	10	11	10	10	12	10	3	10	10	10	10	11	10	11	10	10	11	1	10	4	10	10	10	10	11	10	10	11	12	11	10	11	10	10	11	10	10	12	10	10	11	3	11	10	10	3	11	3	10	10	3	10	3	10	11	10	10	10	11	10	10	3	12	10	11	10	11	12	10	3	10	11	10	11	10	10	11	10	10	11	10	3	10	10	10	11	10	3	10	3	10	11	10	10	10	10	3	12	10	10	11	11	10	10	10	11	10	10	3	11	10	1	10	10	10	7	10	10	3	11	12	10	10	1	11	10	3	11	10	10	12	10	11
